,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
2005,0.63998,0.69055,1000.63629,-100.03363,1.51921,mustard silt,0.55589,-0.04438,5479.32150,-89187.46968,True,False,-17.68284
2006,1.56518,-0.71422,1001.19464,-99.38720,-1.57128,mustard silt,0.08184,-1.24648,5476.86868,-89184.26467,False,False,28.85607
2007,2.90464,-1.91951,1000.27133,-100.11409,-4.22292,surströmming,0.13688,-0.85769,5472.58084,-89185.19182,True,False,95.36771
2008,1.54102,-0.67489,1000.79290,-99.50410,-1.48475,curry silt,-3.18805,1.37958,5472.74570,-89184.57884,False,False,27.44733
2009,1.10899,-0.24208,1000.77418,-99.79188,-0.53257,mexicansk silt,0.11308,0.29580,5480.58255,-89184.29243,True,False,5.83677
2010,0.64784,0.28894,1001.21533,-99.73067,0.63567,mustard silt,-0.98598,-1.34500,5475.09921,-89184.19545,True,False,-17.00043
2011,0.68792,0.29295,1000.61189,-100.31514,0.64448,silt med onions,0.03375,-2.29018,5472.92834,-89186.55783,True,False,-15.29805
2012,2.20596,-1.02270,1000.85218,-100.14777,-2.24994,surströmming,0.81003,0.58414,5473.83738,-89186.35703,True,False,60.72432
2013,1.68784,-0.70978,1000.90084,-100.02810,-1.56151,surströmming,-1.02559,-1.51492,5472.88190,-89187.18448,True,False,34.84241
2014,1.80572,-0.77866,1000.59060,-99.68784,-1.71305,surströmming,0.18843,-0.02595,5473.59883,-89186.27048,False,False,40.58112
2015,-1.56749,2.57971,1001.01866,-99.74284,5.67535,mustard silt,-1.26375,-2.82951,5476.62472,-89185.49084,True,False,-127.86528
2016,1.21841,-0.44917,1000.68393,-99.92611,-0.98817,surströmming,0.00133,-0.49198,5478.21953,-89187.35382,True,False,11.26263
2017,1.02438,-0.07190,1000.39794,-100.06110,-0.15818,surströmming,-0.19251,-1.21213,5475.66967,-89184.74479,True,False,1.41794
2018,0.82106,0.14488,1000.95740,-100.09585,0.31873,mustard silt,-0.37604,-1.63431,5473.17794,-89187.65612,True,False,-8.46834
2019,1.82534,-0.53201,1000.99075,-99.56797,-1.17042,old-fashioned silt,-0.40332,-1.48029,5476.96785,-89187.60577,False,False,41.76247
2020,1.90556,-1.04959,1001.20769,-99.78194,-2.30911,surströmming,-0.16470,-0.80851,5474.21861,-89184.78108,False,False,45.88172
2021,-0.01628,1.20905,1000.41505,-100.13017,2.65991,mustard silt,0.33903,-0.13422,5472.43478,-89183.90359,True,False,-50.60633
2022,1.39871,-0.45056,1001.16920,-99.48398,-0.99123,mustard silt,-1.12981,-0.87648,5475.78596,-89184.02903,False,False,20.52023
2023,1.72127,-0.68276,1000.51400,-99.81356,-1.50208,surströmming,1.52859,0.50012,5475.93669,-89182.86752,False,False,36.32046
2024,0.79941,0.08248,1001.18217,-99.59638,0.18146,mustard silt,0.65920,-1.34446,5472.58878,-89184.54593,False,False,-9.43838
2025,1.56891,-0.36001,1000.54212,-99.83445,-0.79202,surströmming,1.00226,0.41689,5476.50127,-89185.93921,True,False,28.71654
2026,1.47443,-0.61975,1000.88221,-99.61565,-1.36344,curry silt,-0.41603,0.13654,5473.69637,-89185.72854,False,False,24.16264
2027,-0.72991,1.78511,1001.38927,-99.70026,3.92725,mustard silt,-2.21914,1.50669,5473.82193,-89187.86625,True,False,-85.80094
2028,-0.49330,1.46393,1000.61990,-100.00042,3.22065,mustard silt,-0.56057,-0.73718,5472.95145,-89186.07199,True,False,-74.35529
2029,1.97476,-1.00147,1001.40881,-99.62284,-2.20324,mexicansk silt,-0.14390,1.25223,5474.75909,-89185.60238,False,False,49.44250
2030,3.04399,-2.02945,1000.29246,-100.08346,-4.46480,surströmming,-0.11142,-0.82563,5472.50976,-89185.93400,True,False,102.34584
2031,3.11251,-2.14859,1000.52838,-99.97016,-4.72691,surströmming,1.56107,1.58416,5477.08363,-89188.30278,True,False,105.88958
2032,1.88495,-0.89456,1001.09513,-99.90362,-1.96803,surströmming,-1.29999,-1.59462,5475.47261,-89185.17098,True,False,44.79500
2033,1.80077,-0.75819,1000.27307,-100.21176,-1.66801,surströmming,0.08181,-1.26722,5474.91977,-89183.76254,True,False,40.17495
2034,2.18605,-1.04108,1000.44055,-99.97790,-2.29037,surströmming,1.44422,2.07446,5473.41982,-89185.41691,True,False,59.52268
2035,1.11739,-0.17629,1001.24293,-99.63705,-0.38784,mustard silt,1.96146,2.02922,5478.11020,-89186.34560,False,False,6.49100
2036,1.68730,-0.98188,1001.40131,-99.35195,-2.16013,mustard silt,0.13158,1.25088,5473.36306,-89188.15215,False,False,35.06572
2037,2.16156,-1.19871,1000.85210,-99.57018,-2.63717,surströmming,-0.11252,-1.38554,5473.30301,-89184.83945,False,False,58.50383
2038,1.70341,-0.81653,1001.14776,-100.03172,-1.79636,surströmming,-1.68798,2.71440,5472.22854,-89189.94467,True,False,35.74430
2039,0.89994,0.00174,1000.70551,-99.78360,0.00383,mustard silt,0.31242,1.40256,5475.80756,-89186.01817,True,False,-4.65012
2040,0.20915,0.85141,1000.63331,-99.94459,1.87310,mustard silt,-0.37912,-0.34353,5476.62731,-89187.39255,True,False,-39.22565
2041,-0.70482,1.93450,1000.17779,-100.07898,4.25591,mustard silt,0.48468,1.54077,5473.63537,-89187.08248,True,False,-85.15233
2042,1.41530,-0.32876,1000.54473,-100.01288,-0.72327,surströmming,-0.85482,1.55145,5471.33896,-89186.35992,True,False,21.03752
2043,1.97780,-0.85087,1000.85873,-99.77250,-1.87191,surströmming,-0.60485,0.89674,5472.86672,-89186.15690,False,False,49.31952
2044,0.86483,0.27714,1000.81851,-100.33373,0.60971,mexicansk silt,2.15478,-0.79781,5472.84539,-89184.80771,True,False,-6.34938
2045,0.35481,0.45156,1000.83469,-99.73550,0.99344,mustard silt,0.36712,-1.02004,5472.48685,-89184.45124,True,False,-31.84215
2046,1.69572,-0.78428,1001.11238,-99.55929,-1.72542,mexicansk silt,-0.18194,-0.28865,5475.88701,-89182.92877,False,False,35.34206
2047,0.39738,0.62873,1001.11903,-99.47579,1.38321,mustard silt,-1.46771,-2.28858,5474.52388,-89183.90164,False,False,-29.57138
2048,0.00642,0.84577,1001.21572,-99.56844,1.86069,mustard silt,0.97197,-1.04698,5473.94382,-89184.00313,False,False,-49.07120
2049,0.27960,0.67796,1001.05902,-99.61653,1.49151,mustard silt,0.74264,0.26352,5473.74077,-89186.34542,False,False,-35.49055
2050,1.27501,-0.09904,1000.72117,-99.88263,-0.21789,mexicansk silt,0.12383,0.69039,5477.28144,-89184.93081,True,False,14.11126
2051,-0.75233,1.89298,1000.94043,-99.82975,4.16455,mustard silt,-1.46041,1.36582,5473.40937,-89185.41513,True,False,-87.14610
2052,1.13302,-0.47653,1001.48596,-99.58469,-1.04836,mustard silt,0.19978,-0.72274,5474.97555,-89186.92442,False,False,7.39378
2053,1.28332,-0.33021,1000.48366,-99.99384,-0.72647,surströmming,0.24999,-0.04350,5476.61439,-89185.09615,True,False,14.40758
2054,0.07807,1.05596,1000.44062,-99.96560,2.32312,mustard silt,-0.53311,-1.09861,5473.77263,-89186.14777,True,False,-45.87600
2055,1.37733,-0.40387,1000.63285,-99.79796,-0.88851,silt med schnapps,-0.94968,-2.12605,5474.62959,-89185.59650,True,False,19.18305
2056,0.92033,0.31726,1000.36755,-99.96368,0.69796,mexicansk silt,-2.05075,-1.07747,5475.07741,-89186.16782,True,False,-3.79990
2057,0.04025,0.94653,1001.03742,-99.87443,2.08236,mustard silt,1.19177,-0.23878,5475.41142,-89184.54795,True,False,-47.46895
2058,0.71470,0.16512,1001.19289,-99.69013,0.36327,mustard silt,-1.87865,-0.96934,5475.10677,-89184.65220,True,False,-13.66865
2059,0.54104,0.31378,1001.01397,-100.15793,0.69031,mustard silt,-3.77162,4.27176,5473.98756,-89187.11837,True,False,-22.44092
2060,2.28711,-1.44515,1000.67933,-99.55543,-3.17933,surströmming,0.31598,-0.87986,5474.77396,-89182.67520,False,False,64.69529
2061,1.57906,-0.57937,1000.62412,-100.03865,-1.27462,surströmming,1.60303,0.88074,5477.63857,-89185.56905,True,False,29.26517
2062,0.13329,1.01234,1001.22956,-99.66988,2.22715,mustard silt,2.52579,-0.59482,5475.14986,-89187.08447,True,False,-42.72068
2063,0.83654,0.27121,1000.69670,-100.32954,0.59667,curry silt,1.21474,0.45606,5470.47187,-89184.96127,True,False,-7.82479
2064,0.85828,0.13126,1000.79283,-100.01979,0.28876,mustard silt,2.82899,1.33058,5474.53106,-89183.67144,True,False,-6.68937
2065,0.62264,0.41674,1000.28425,-99.93801,0.91683,mexicansk silt,-0.36695,-1.25918,5472.64869,-89185.33471,True,False,-18.72605
2066,-0.97432,1.98294,1001.15350,-99.56550,4.36246,mustard silt,0.83637,-1.26840,5475.67299,-89184.54680,True,False,-98.13924
2067,1.25623,-0.03841,1000.62753,-100.29603,-0.08449,surströmming,-3.14117,1.70528,5473.51483,-89184.08014,True,False,13.12510
2068,0.57659,0.48050,1000.53762,-100.14394,1.05711,old-fashioned silt,1.28012,2.21565,5478.57148,-89187.99541,True,False,-20.90151
2069,-0.13854,1.04142,1000.54198,-100.45890,2.29113,mustard silt,2.52412,-0.20455,5473.52983,-89188.24491,True,False,-56.65617
2070,0.14449,0.94832,1000.50993,-100.22444,2.08630,mustard silt,0.69545,2.23878,5481.38512,-89191.11464,True,False,-42.52070
2071,-0.11154,0.95545,1000.41135,-100.23059,2.10200,mustard silt,-0.22147,1.37308,5474.63907,-89187.72929,True,False,-55.37140
2072,-0.21775,1.50882,1000.47531,-99.74093,3.31941,mustard silt,-3.16528,-0.30370,5474.36326,-89183.70235,True,False,-60.64974
2073,1.13813,-0.11771,1000.62350,-99.82655,-0.25896,curry silt,1.06738,2.47593,5475.81294,-89184.23568,True,False,7.21834
2074,1.47359,-0.33523,1001.16002,-99.68682,-0.73750,mustard silt,0.30470,-0.26725,5479.56878,-89186.77967,False,False,24.25943
2075,-0.25795,1.50963,1000.44908,-99.92177,3.32120,mustard silt,-1.09226,-0.10106,5474.53867,-89186.78866,True,False,-62.67286
2076,0.47473,0.42231,1000.27697,-100.46315,0.92907,surströmming,1.58992,-1.01665,5476.18750,-89186.68890,True,False,-26.12514
2077,2.20776,-1.08391,1000.50191,-99.77406,-2.38460,surströmming,-0.23535,0.50157,5476.64017,-89182.56371,False,False,60.63911
2078,1.42828,-0.28980,1000.89980,-100.01024,-0.63757,silt med onions,1.44837,-0.03200,5474.68917,-89186.44502,True,False,21.86404
2079,-0.37463,1.41084,1000.29016,-100.11314,3.10385,mustard silt,-0.11462,0.81311,5473.47202,-89183.97717,True,False,-68.58625
2080,2.43165,-1.35029,1001.00241,-99.63446,-2.97064,surströmming,0.18974,-0.15308,5477.59819,-89184.90476,False,False,72.08376
2081,0.83621,0.02845,1001.57919,-99.68842,0.06260,mustard silt,1.10232,-0.24782,5472.74348,-89185.41482,True,False,-7.40005
2082,0.61041,0.33200,1000.64243,-99.77913,0.73041,mustard silt,1.00074,1.30211,5473.51652,-89186.50706,True,False,-19.15814
2083,-0.11941,1.00719,1000.85510,-100.22828,2.21581,mustard silt,-0.24361,-0.74098,5476.24033,-89185.37417,True,False,-55.54306
2084,-0.19333,1.18277,1000.96725,-99.97190,2.60210,mustard silt,0.19378,-3.53885,5476.39589,-89182.12896,True,False,-59.18293
2085,0.65274,0.37266,1000.78183,-99.91128,0.81985,mustard silt,-1.29744,-1.10660,5475.46206,-89187.07518,True,False,-16.97220
2086,0.63544,0.40527,1001.12719,-99.42975,0.89158,mustard silt,-2.54399,-0.73247,5476.01743,-89186.54433,False,False,-17.66433
2087,-0.20078,1.24092,1001.15573,-99.77618,2.73002,mustard silt,-1.08422,1.69136,5476.27341,-89184.11574,True,False,-59.46127
2088,0.59895,0.44733,1000.21758,-99.99781,0.98413,curry silt,-0.08729,-0.33322,5474.64289,-89187.04493,True,False,-19.94361
2089,0.03069,1.05079,1000.53586,-100.15187,2.31173,mustard silt,-1.37947,-0.99568,5473.96557,-89185.28826,True,False,-48.19740
2090,1.02059,0.08934,1000.82506,-99.77486,0.19656,mustard silt,0.31369,0.57072,5476.75999,-89189.09232,True,False,1.44190
2091,0.66426,0.50305,1000.82346,-100.08405,1.10670,mustard silt,-0.25162,-1.18632,5471.01088,-89186.00525,True,False,-16.37516
2092,0.33039,0.62988,1000.18393,-100.16991,1.38575,curry silt,1.08025,0.01166,5477.00476,-89186.23034,True,False,-33.38843
2093,2.82638,-1.90623,1000.88793,-99.69908,-4.19370,surströmming,-0.62492,-0.48043,5478.25234,-89187.20828,False,False,91.76303
2094,1.55913,-0.64842,1001.38050,-99.88532,-1.42652,old-fashioned silt,2.34774,-4.09022,5475.54230,-89185.72383,True,False,28.64693
2095,2.79713,-1.92133,1000.96738,-99.77154,-4.22692,surströmming,0.48971,-1.48947,5473.26642,-89186.09234,False,False,90.34026
2096,0.77577,0.27226,1000.54283,-99.78332,0.59897,mustard silt,-3.22838,-1.77552,5476.61104,-89186.75198,True,False,-10.93998
2097,2.59885,-1.63558,1000.71134,-99.90495,-3.59827,surströmming,-0.25620,1.01600,5476.36592,-89187.29573,True,False,80.29834
2098,1.48471,-0.39646,1000.68565,-100.20824,-0.87222,surströmming,-0.12675,-0.12436,5477.64474,-89189.42754,True,False,24.57812
2099,0.82917,0.07134,1001.23131,-99.85691,0.15695,mustard silt,-2.86065,2.87160,5475.57535,-89186.00864,True,False,-7.92609
2100,2.45617,-1.57308,1001.11588,-99.91319,-3.46077,surströmming,-1.80225,1.04042,5474.02672,-89185.83997,True,False,73.36665
2101,1.20506,-0.35120,1000.22083,-100.18139,-0.77263,surströmming,-0.15244,1.31197,5472.59533,-89186.92621,True,False,10.36366
2102,-0.07447,1.11874,1000.73442,-99.84335,2.46122,mustard silt,-0.35397,-0.92147,5475.31836,-89185.06440,True,False,-53.35610
2103,1.85417,-0.78334,1000.39769,-99.95161,-1.72335,surströmming,-0.23218,-0.16464,5473.62971,-89184.06010,True,False,42.90734
2104,0.07846,0.71472,1000.78542,-100.12978,1.57238,mustard silt,2.92903,-0.07059,5474.66024,-89185.70560,True,False,-45.68418
2105,-0.57275,1.50704,1001.10835,-99.57947,3.31550,mustard silt,0.25966,-0.94873,5476.15871,-89187.83183,True,False,-78.08345
2106,1.73430,-0.75327,1000.97998,-99.99892,-1.65718,surströmming,2.05010,1.70144,5474.26372,-89182.63159,True,False,37.20503
2107,0.87843,0.15728,1000.08386,-99.95912,0.34602,surströmming,-1.29975,-0.29335,5472.99583,-89187.64351,True,False,-6.03672
2108,1.43470,-0.33703,1000.51528,-99.85917,-0.74147,surströmming,-0.29746,1.04463,5479.86290,-89187.43458,True,False,21.99254
2109,1.65670,-0.51638,1001.17648,-99.55431,-1.13603,mustard silt,0.30160,-0.65773,5476.08727,-89184.25783,False,False,33.42330
2110,1.81059,-0.96948,1000.89875,-99.43786,-2.13285,silt med schnapps,-0.46444,0.64713,5473.46094,-89184.86444,False,False,40.97905
2111,0.84637,0.00416,1001.12548,-99.66897,0.00916,mustard silt,-0.04566,1.14799,5475.80720,-89186.07018,False,False,-7.11874
2112,0.62108,0.50566,1000.50906,-100.02587,1.11245,mustard silt,-0.56275,-1.43819,5473.54386,-89184.85436,True,False,-18.69122
2113,2.02733,-1.15384,1000.66609,-99.80352,-2.53846,surströmming,0.86718,-0.43633,5474.85656,-89187.47539,False,False,51.69961
2114,1.27778,-0.11923,1000.40418,-99.95625,-0.26230,surströmming,-0.13692,-1.03859,5475.45180,-89187.01435,True,False,14.09111
2115,1.33914,-0.26770,1000.71814,-99.66073,-0.58894,mexicansk silt,-1.16627,1.08208,5474.59237,-89184.98861,False,False,17.31596
2116,0.86414,0.17350,1000.97349,-99.77662,0.38170,mustard silt,-0.40957,-0.93216,5476.36253,-89187.59203,True,False,-6.30616
2117,0.04046,0.98723,1000.89320,-100.04923,2.17191,mustard silt,-2.12182,-0.47619,5474.73865,-89186.19852,True,False,-47.53047
2118,0.35700,0.73731,1001.42060,-99.92965,1.62208,mustard silt,-0.21232,1.10734,5475.11960,-89187.46878,True,False,-31.43978
2119,1.03790,0.01565,1001.19972,-99.76281,0.03443,mustard silt,0.72633,-1.78316,5474.16395,-89184.60464,True,False,2.49487
2120,1.43137,-0.38419,1001.19973,-99.84977,-0.84523,mustard silt,1.35795,0.19890,5475.86521,-89186.40420,True,False,22.16821
2121,0.12308,1.12379,1001.10702,-99.43065,2.47233,mustard silt,-1.50383,-2.50304,5474.63078,-89185.58769,False,False,-43.29233
2122,-0.24444,1.17004,1000.52688,-100.20982,2.57408,mustard silt,0.08937,0.90559,5477.79124,-89190.65041,True,False,-61.95840
2123,-0.06270,1.35679,1000.99065,-99.55940,2.98494,mustard silt,1.39070,-0.40870,5479.16071,-89184.94380,False,False,-52.63989
2124,-0.21647,1.24455,1001.25304,-99.77340,2.73800,mustard silt,-1.22551,-2.11043,5474.24813,-89184.14772,True,False,-60.19699
2125,1.08207,-0.00768,1001.02981,-99.35322,-0.01689,mustard silt,0.16838,-1.30734,5475.06453,-89184.58816,False,False,4.61831
2126,1.83333,-1.13579,1000.88536,-99.85622,-2.49874,surströmming,-2.39745,-1.12279,5474.84181,-89186.40035,True,False,42.10894
2127,0.50349,0.43645,1001.09347,-99.70939,0.96020,mustard silt,0.15826,0.00878,5476.02202,-89185.13907,True,False,-24.27900
2128,1.62239,-0.74328,1000.71029,-99.66985,-1.63521,surströmming,1.13497,-0.29663,5473.95648,-89185.02282,False,False,31.47478
2129,-0.35064,1.34351,1001.18615,-99.55076,2.95573,mustard silt,-2.27458,-0.00154,5472.24234,-89185.37051,True,False,-66.93908
2130,0.86882,0.11182,1000.99790,-99.85269,0.24600,mustard silt,1.59329,2.54152,5475.88330,-89185.27252,True,False,-6.06004
2131,-0.27267,1.05188,1000.70001,-99.77212,2.31413,mustard silt,-0.15066,-0.18514,5477.79931,-89185.79141,True,False,-63.28365
2132,2.53534,-1.35024,1001.42149,-99.32764,-2.97054,mexicansk silt,1.93634,-0.05394,5471.55902,-89186.01727,False,False,77.47757
2133,2.66367,-1.72598,1001.13868,-100.12637,-3.79716,surströmming,-1.56461,-0.41469,5474.18781,-89185.04011,True,False,83.75290
2134,2.45019,-1.58726,1000.55797,-100.00467,-3.49197,surströmming,-0.25242,1.10290,5473.44701,-89187.14616,True,False,72.78830
2135,2.88586,-1.68243,1001.14342,-99.46054,-3.70135,surströmming,-1.03878,-0.16585,5477.04321,-89185.42023,False,False,94.86473
2136,0.16454,0.85826,1000.42129,-99.95978,1.88816,mustard silt,0.38490,-0.67901,5474.37566,-89187.61393,True,False,-41.56218
2137,-0.13380,1.22157,1001.04836,-99.59179,2.68746,mustard silt,-0.36283,-0.64713,5477.41483,-89187.45433,True,False,-56.16579
2138,0.68597,0.25247,1000.66318,-100.12870,0.55542,mexicansk silt,-0.88725,0.15187,5473.50978,-89185.41466,True,False,-15.37011
2139,1.84787,-1.00418,1001.17531,-100.07410,-2.20919,surströmming,-1.83267,0.86551,5472.08119,-89186.88864,True,False,42.98104
2140,-0.57135,1.43846,1000.66059,-100.01656,3.16460,mustard silt,0.28965,0.26001,5473.23546,-89184.03143,True,False,-78.23710
2141,2.04705,-1.08470,1001.10446,-99.69638,-2.38635,surströmming,-1.70380,-0.99493,5475.63554,-89187.17366,False,False,52.90492
2142,0.00376,1.04346,1000.43028,-99.76382,2.29560,mustard silt,2.73661,1.58054,5475.89371,-89183.86338,True,False,-49.59684
2143,0.80434,0.30795,1000.94831,-100.24161,0.67749,mustard silt,-0.44596,-0.29612,5473.49864,-89187.29003,True,False,-9.30876
2144,1.36668,-0.53410,1000.34931,-100.49009,-1.17503,surströmming,2.50979,-0.20707,5472.89477,-89186.08810,True,False,18.50890
2145,-0.87111,1.74136,1001.18705,-99.79259,3.83099,mustard silt,1.47692,1.50828,5472.59863,-89187.80773,True,False,-92.96199
2146,1.09023,0.14821,1000.98298,-99.56880,0.32607,mustard silt,0.28250,0.23201,5473.36185,-89185.74549,False,False,5.00305
2147,0.19105,0.84118,1000.44766,-100.14766,1.85060,mustard silt,-0.32606,0.97922,5474.37768,-89187.82637,True,False,-40.22390
2148,1.68757,-0.58984,1000.97896,-100.04857,-1.29764,surströmming,-0.62253,-0.56990,5476.47869,-89184.91432,True,False,34.86790
2149,0.68364,0.32724,1000.33794,-100.10963,0.71994,silt med onions,0.29387,-0.71066,5472.03852,-89184.78474,True,False,-15.64895
2150,0.93020,0.12195,1000.62719,-100.19856,0.26830,silt med onions,1.87300,1.58477,5473.42956,-89185.58584,True,False,-3.17661
2151,-0.73258,1.64314,1000.30749,-99.95445,3.61491,mustard silt,-0.70207,0.08323,5472.98808,-89185.36740,True,False,-86.47523
2152,-0.14074,1.17214,1001.05925,-100.11735,2.57871,mustard silt,2.73687,-0.66861,5474.12278,-89186.01828,True,False,-56.50758
2153,-0.21918,1.42809,1000.43232,-99.95560,3.14181,mustard silt,-0.33749,-0.70487,5477.54742,-89188.83339,True,False,-60.74279
2154,1.77937,-0.81626,1000.36230,-100.06305,-1.79577,surströmming,0.44138,-1.24738,5473.44056,-89185.25901,True,False,39.14975
2155,1.73190,-0.81173,1000.12797,-100.15007,-1.78581,surströmming,-0.44148,0.65856,5476.63864,-89187.43084,True,False,36.65884
2156,-0.74193,2.02535,1001.44735,-99.56807,4.45577,mustard silt,1.52399,0.39534,5474.32681,-89184.31976,True,False,-86.37299
2157,1.58947,-0.61425,1000.82497,-99.60827,-1.35136,curry silt,1.00596,2.12669,5478.83597,-89188.36538,False,False,29.88618
2158,0.14521,0.83841,1000.26673,-100.00904,1.84450,mustard silt,1.01916,-3.74337,5473.73514,-89186.70749,True,False,-42.60616
2159,2.91933,-2.05523,1000.93012,-99.44173,-4.52150,surströmming,-0.77953,-0.78618,5478.67596,-89185.85089,False,False,96.43161
2160,0.87867,-0.09120,1000.42967,-99.99173,-0.20064,surströmming,0.46877,0.13564,5475.88048,-89186.03811,True,False,-5.85142
2161,-0.01385,0.85363,1000.17528,-100.22281,1.87799,old-fashioned silt,0.95210,-0.22202,5475.35483,-89187.15898,True,False,-50.60473
2162,-0.92494,1.93410,1000.57213,-100.05904,4.25502,mustard silt,-0.09218,0.79871,5479.22585,-89186.49487,True,False,-95.96110
