,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
933,Bob,0.56387,0.27057,1001.01517,-99.43029,0.59524,mustard silt,-1.56037,-0.03598,5474.33180,-89189.33011,False,False,-21.29897
934,Atsuto,1.09835,0.10158,1000.58150,-100.01172,0.22347,curry silt,-0.21318,-0.88939,5475.33969,-89185.49603,True,False,5.20818
935,Bob,1.10421,0.01215,1000.59364,-100.22608,0.02673,surströmming,0.96157,1.94528,5474.43185,-89185.64578,True,False,5.50720
936,Jorg,1.05046,0.01746,1000.72785,-99.55425,0.03841,mustard silt,0.95326,-0.02044,5472.87661,-89184.47362,False,False,2.88668
937,Atsuto,0.13342,0.93791,1000.36044,-99.95376,2.06339,mustard silt,-0.33264,0.93449,5474.21539,-89188.05114,True,False,-43.14876
938,Atsuto,1.52924,-0.59976,1000.25606,-100.22518,-1.31947,surströmming,0.45321,-1.26701,5476.00903,-89184.45392,True,False,26.58986
939,Atsuto,0.26678,0.66161,1000.43336,-100.00343,1.45554,mustard silt,0.21915,0.35631,5474.01599,-89186.77964,True,False,-36.44419
940,Jorg,1.17266,-0.19507,1001.04785,-99.32914,-0.42915,mustard silt,2.17781,0.75307,5479.12498,-89187.66236,False,False,9.15676
941,Atsuto,1.92380,-0.67591,1000.57931,-99.90209,-1.48701,surströmming,0.77815,0.08899,5473.09489,-89186.12657,True,False,46.47979
942,Atsuto,0.54339,0.66457,1000.96515,-99.78617,1.46205,mustard silt,-0.37703,0.22122,5478.04189,-89186.16740,True,False,-22.34803
943,Bob,2.93637,-2.03129,1000.82462,-99.77949,-4.46883,surströmming,2.35124,-0.95617,5473.08998,-89184.13651,False,False,97.23081
944,Bob,1.19475,-0.14986,1000.52659,-100.48939,-0.32968,surströmming,0.20921,-0.06280,5472.95227,-89186.65757,True,False,10.00067
945,Bob,3.07804,-2.00383,1000.97148,-100.07205,-4.40843,surströmming,-0.76413,2.00285,5475.13644,-89185.47264,True,False,104.38783
946,Bob,1.35746,-0.28013,1001.61060,-99.84723,-0.61628,mustard silt,-0.29285,0.86621,5474.56997,-89186.76359,True,False,18.67837
947,Atsuto,0.49615,0.55148,1000.43101,-100.15351,1.21326,old-fashioned silt,-1.16945,-0.51833,5478.19901,-89185.20728,True,False,-24.97721
948,Jorg,-0.54143,1.61078,1000.79190,-100.12948,3.54372,mustard silt,1.39347,1.73723,5475.44982,-89186.34501,True,False,-76.67532
949,Jorg,0.35508,0.49159,1001.21462,-99.87523,1.08150,mustard silt,2.06816,1.11220,5474.79407,-89186.35425,True,False,-31.63861
950,Jorg,0.71057,-0.01823,1000.53808,-100.18074,-0.04012,surströmming,-0.82101,0.23533,5474.59619,-89186.80537,True,False,-14.20234
951,Jorg,-0.33316,1.45723,1000.64035,-100.15353,3.20590,mustard silt,0.62112,-0.87608,5478.29098,-89189.57652,True,False,-66.33788
952,Bob,0.05885,0.85771,1001.08844,-99.50023,1.88697,mustard silt,2.39954,1.28984,5473.70392,-89184.89609,False,False,-46.51342
953,Jorg,0.32010,0.70254,1001.16218,-99.87760,1.54558,mustard silt,-0.26564,-0.35464,5475.73557,-89183.94849,True,False,-33.41372
954,Jorg,0.97304,-0.01583,1000.79342,-100.14276,-0.03482,curry silt,0.65640,2.12657,5475.36439,-89186.47916,True,False,-0.95116
955,Jorg,0.18873,0.73626,1000.79776,-99.64842,1.61978,mustard silt,-0.19124,0.83071,5474.53954,-89184.25999,True,False,-40.16438
956,Bob,1.44766,-0.40852,1001.22625,-99.74792,-0.89874,mustard silt,0.59536,-0.99980,5473.79976,-89185.10443,True,False,22.99590
957,Atsuto,1.69843,-0.60741,1000.93377,-99.80397,-1.33631,silt med onions,-0.17455,0.79794,5476.99583,-89187.88127,True,False,35.38831
958,Bob,-1.66174,2.75528,1000.92054,-99.55095,6.06163,mustard silt,-0.82290,2.13306,5475.13831,-89185.82501,True,False,-132.62694
959,Atsuto,-0.54377,1.68856,1000.18895,-100.08166,3.71483,mustard silt,-0.63975,0.77291,5474.56675,-89185.43522,True,False,-77.09414
960,Bob,1.30787,-0.36212,1001.59705,-99.61516,-0.79667,mustard silt,0.62500,-0.64433,5473.09031,-89186.46550,False,False,16.19225
961,Bob,-0.63282,1.55890,1000.71910,-99.54826,3.42958,mustard silt,-0.39899,0.60122,5474.24293,-89185.86313,False,False,-81.28138
962,Jorg,1.04566,0.16717,1000.64196,-99.82313,0.36776,mustard silt,-0.13484,0.91018,5475.46325,-89185.80429,True,False,2.60414
963,Jorg,0.62875,0.39616,1000.56495,-99.64206,0.87155,mustard silt,-0.16799,0.19511,5476.23135,-89182.96114,False,False,-18.27999
964,Jorg,0.55227,0.21483,1001.01794,-100.00467,0.47262,mustard silt,-1.04751,-2.42644,5478.74307,-89189.60213,True,False,-21.87744
965,Jorg,-1.02868,1.77547,1000.81782,-99.88744,3.90603,mustard silt,-1.60035,-3.00186,5478.99350,-89187.65921,True,False,-101.02502
966,Jorg,0.04517,0.97324,1000.88028,-99.89148,2.14113,mustard silt,-2.75868,-4.60057,5478.63116,-89188.18963,True,False,-47.30120
967,Bob,100.08082,0.13494,1000.26794,-100.24980,0.29688,surströmming,-3.01059,0.91184,5472.65243,-89186.51030,True,False,4.17501
968,Atsuto,1.65870,-0.55102,1000.53811,-100.01035,-1.21225,surströmming,-0.55856,-0.36111,5477.83183,-89185.20239,True,False,33.20413
969,Atsuto,0.24397,0.73369,1000.97556,-99.62964,1.61412,mustard silt,0.31918,-0.02083,5475.94277,-89186.87564,True,False,-37.31372
970,Jorg,-0.66308,1.67162,1000.55335,-100.12834,3.67757,mustard silt,0.09993,-0.94714,5474.62571,-89185.27454,True,False,-82.87727
971,Atsuto,-0.60107,1.48350,1000.18722,-100.21034,3.26371,mustard silt,-0.35049,-1.11080,5473.67490,-89186.23663,True,False,-79.95986
972,Jorg,-0.00129,1.21852,1000.72321,-100.13887,2.68074,mustard silt,-0.34486,-1.95953,5476.10485,-89187.45804,True,False,-49.70268
973,Jorg,2.29801,-1.29855,1001.13587,-99.83463,-2.85681,surströmming,-1.32938,0.90987,5478.79145,-89188.98300,True,False,65.46827
974,Bob,1.71326,-0.80297,1000.55585,-99.92426,-1.76652,surströmming,-1.25509,3.31028,5476.57824,-89184.94365,True,False,35.94109
975,Bob,1.61620,-0.74880,1000.40353,-100.36418,-1.64735,surströmming,1.32098,-1.20222,5475.27235,-89186.16411,True,False,31.01162
976,Bob,-0.68542,2.07852,1000.89031,-100.03375,4.57274,mustard silt,-0.68525,0.55261,5472.88025,-89187.10769,True,False,-83.82597
977,Atsuto,3.48019,-2.37248,1000.98849,-99.56378,-5.21946,surströmming,0.42710,-0.64531,5474.08569,-89186.24005,False,False,124.50358
978,Bob,1.24996,-0.10562,1001.19158,-99.66233,-0.23236,mustard silt,-0.78685,-1.20976,5473.21171,-89185.66120,False,False,13.09381
979,Atsuto,-0.45339,1.43371,1000.97400,-99.78713,3.15416,mustard silt,-1.50845,0.78382,5477.45839,-89185.85142,True,False,-72.18252
980,Jorg,0.31316,0.66812,1000.87956,-99.52268,1.46986,mustard silt,-1.10378,-1.42892,5474.91051,-89184.69374,False,False,-33.90203
981,Bob,-0.27130,1.51736,1001.21417,-99.54878,3.33820,mustard silt,1.40938,-2.24926,5472.40711,-89186.06305,True,False,-62.95815
982,Bob,1.49473,-0.47726,1000.66500,-99.84332,-1.04996,surströmming,-1.46287,0.52947,5474.92120,-89186.97592,True,False,25.06921
983,Jorg,0.82752,0.31679,1000.47576,-99.78017,0.69693,mustard silt,-2.95404,-3.08737,5475.10711,-89183.79500,True,False,-8.38609
984,Jorg,1.66480,-0.54874,1000.87721,-99.93455,-1.20723,surströmming,1.95566,0.18321,5474.44735,-89185.55850,True,False,33.67849
985,Bob,1.67296,-0.68375,1001.04423,-99.62826,-1.50425,mexicansk silt,1.89919,-2.22282,5474.80474,-89186.23617,False,False,34.17012
986,Bob,0.72729,0.12345,1000.49723,-99.98833,0.27158,curry silt,2.10675,0.75162,5473.12688,-89184.61237,True,False,-13.38688
987,Atsuto,1.10661,-0.05122,1000.59109,-99.87793,-0.11268,curry silt,0.33229,-0.20237,5476.21844,-89185.24696,True,False,5.62591
988,Jorg,1.37347,-0.46575,1000.62064,-100.27129,-1.02465,surströmming,-0.50489,-0.32445,5474.53685,-89183.47985,True,False,18.98388
989,Jorg,1.40268,-0.39516,1000.67995,-99.65973,-0.86936,curry silt,2.50580,1.06629,5478.50956,-89187.07329,False,False,20.47386
990,Jorg,2.77336,-1.57597,1001.10218,-99.89462,-3.46714,surströmming,0.75695,-0.57024,5473.28116,-89183.15687,True,False,89.21927
991,Bob,0.74128,-0.08507,1000.24671,-100.25146,-0.18715,surströmming,-1.42159,1.00095,5476.17435,-89188.23560,True,False,-12.81252
992,Atsuto,-0.64346,1.61343,1001.13158,-99.70992,3.54954,mustard silt,0.92173,-0.52510,5480.81044,-89187.64694,True,False,-81.60738
993,Bob,1.48857,-0.43450,1001.01671,-99.44640,-0.95589,mustard silt,0.32027,-1.89940,5474.85731,-89185.16294,False,False,24.93666
994,Jorg,0.53958,0.37731,1000.85233,-100.08462,0.83009,mustard silt,1.39024,1.76024,5474.22619,-89187.15605,True,False,-22.59470
995,Bob,0.90285,0.17873,1001.51139,-99.61612,0.39320,mustard silt,-0.12784,-3.19708,5475.85725,-89183.55917,False,False,-4.10168
996,Bob,2.64383,-1.76493,1001.39400,-99.86988,-3.88284,surströmming,0.34568,-0.25395,5477.05089,-89186.54857,True,False,82.88838
997,Bob,1.24749,-0.32053,1000.24740,-100.39704,-0.70517,surströmming,-0.28994,-0.62181,5473.17395,-89186.72060,True,False,12.49815
998,Jorg,1.86269,-0.91309,1001.27589,-99.83049,-2.00880,silt med onions,-0.54417,-0.83734,5475.09868,-89182.93139,True,False,43.77264
999,Bob,-1.10937,2.09267,1000.92800,-99.66277,4.60388,mustard silt,-0.12224,0.42407,5474.63993,-89186.18005,True,False,-105.00449
